GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(Player-3),FinalScore(Player-2),FinalScore(PlayerName-1),FinalScore(PlayerName-2),FinalScore(PlayerName-3),OrdinalPosition(Player-1 rank),OrdinalPosition(PlayerName-0),OrdinalPosition(Player-1),OrdinalPosition(Player-0),OrdinalPosition(Player-0 rank),OrdinalPosition(Player-3),OrdinalPosition(Player-3 rank),OrdinalPosition(Player-2),OrdinalPosition(PlayerName-1),OrdinalPosition(Player-2 rank),OrdinalPosition(PlayerName-2),OrdinalPosition(PlayerName-3),PlayerType(PlayerType-1),PlayerType(PlayerType-0),PlayerType(PlayerType-3),PlayerType(PlayerType-2),Winner(PlayerIdx)
-1819802610,SushiGo,3,GAME_OVER,98,0,4,213,mcts,36.0,45.0,31.0,27.0,rmhc,Basic MCTS,rhea,2,mcts,2,1,1,3,3,4,rmhc,4,Basic MCTS,rhea,rmhc,mcts,rhea,Basic MCTS,0
-2121274456,SushiGo,3,GAME_OVER,96,0,4,214,mcts,35.0,53.0,51.0,37.0,rmhc,Basic MCTS,rhea,4,mcts,4,1,1,2,2,3,rmhc,3,Basic MCTS,rhea,rmhc,mcts,rhea,Basic MCTS,0
259280696,SushiGo,3,GAME_OVER,97,0,4,215,mcts,22.0,41.0,35.0,28.0,rmhc,Basic MCTS,rhea,4,mcts,4,1,1,2,2,3,rmhc,3,Basic MCTS,rhea,rmhc,mcts,rhea,Basic MCTS,0
1706137030,SushiGo,3,GAME_OVER,96,0,4,216,mcts,20.0,51.0,23.0,34.0,rmhc,Basic MCTS,rhea,4,mcts,4,1,1,3,3,2,rmhc,2,Basic MCTS,rhea,rmhc,mcts,rhea,Basic MCTS,0
545138396,SushiGo,3,GAME_OVER,96,0,4,217,mcts,18.0,52.0,33.0,46.0,rmhc,Basic MCTS,rhea,4,mcts,4,1,1,3,3,2,rmhc,2,Basic MCTS,rhea,rmhc,mcts,rhea,Basic MCTS,0
1376458976,SushiGo,3,GAME_OVER,99,0,4,218,mcts,24.0,74.0,23.0,33.0,rmhc,Basic MCTS,rhea,3,mcts,3,1,1,4,4,2,rmhc,2,Basic MCTS,rhea,rmhc,mcts,rhea,Basic MCTS,0
1195311045,SushiGo,3,GAME_OVER,99,0,4,219,mcts,34.0,54.0,41.0,31.0,rmhc,Basic MCTS,rhea,3,mcts,3,1,1,2,2,4,rmhc,4,Basic MCTS,rhea,rmhc,mcts,rhea,Basic MCTS,0
813477029,SushiGo,3,GAME_OVER,96,0,4,220,mcts,27.0,47.0,38.0,35.0,rmhc,Basic MCTS,rhea,4,mcts,4,1,1,2,2,3,rmhc,3,Basic MCTS,rhea,rmhc,mcts,rhea,Basic MCTS,0
-1466178614,SushiGo,3,GAME_OVER,98,0,4,221,mcts,26.0,49.0,27.0,25.0,rmhc,Basic MCTS,rhea,3,mcts,3,1,1,2,2,4,rmhc,4,Basic MCTS,rhea,rmhc,mcts,rhea,Basic MCTS,0
346665430,SushiGo,3,GAME_OVER,97,0,4,222,mcts,26.0,44.0,35.0,37.0,rmhc,rhea,Basic MCTS,4,mcts,4,1,1,3,3,2,rmhc,2,rhea,Basic MCTS,rmhc,mcts,Basic MCTS,rhea,0
879079583,SushiGo,3,GAME_OVER,96,0,4,223,mcts,12.0,47.0,36.0,22.0,rmhc,rhea,Basic MCTS,4,mcts,4,1,1,2,2,3,rmhc,3,rhea,Basic MCTS,rmhc,mcts,Basic MCTS,rhea,0
-619666105,SushiGo,3,GAME_OVER,98,0,4,224,mcts,24.0,43.0,38.0,35.0,rmhc,rhea,Basic MCTS,4,mcts,4,1,1,2,2,3,rmhc,3,rhea,Basic MCTS,rmhc,mcts,Basic MCTS,rhea,0
503938916,SushiGo,3,GAME_OVER,99,0,4,225,mcts,19.0,46.0,36.0,37.0,rmhc,rhea,Basic MCTS,4,mcts,4,1,1,3,3,2,rmhc,2,rhea,Basic MCTS,rmhc,mcts,Basic MCTS,rhea,0
-428737539,SushiGo,3,GAME_OVER,97,0,4,226,mcts,21.0,60.0,31.0,21.0,rmhc,rhea,Basic MCTS,3,mcts,3,1,1,2,2,4,rmhc,4,rhea,Basic MCTS,rmhc,mcts,Basic MCTS,rhea,0
-1745970416,SushiGo,3,GAME_OVER,97,0,4,227,mcts,25.0,52.0,34.0,41.0,rmhc,rhea,Basic MCTS,4,mcts,4,1,1,3,3,2,rmhc,2,rhea,Basic MCTS,rmhc,mcts,Basic MCTS,rhea,0
-1436161366,SushiGo,3,GAME_OVER,97,0,4,228,mcts,16.0,50.0,37.0,37.0,rmhc,rhea,Basic MCTS,4,mcts,4,1,1,2,2,3,rmhc,3,rhea,Basic MCTS,rmhc,mcts,Basic MCTS,rhea,0
-1151041315,SushiGo,3,GAME_OVER,99,0,4,229,mcts,30.0,45.0,23.0,37.0,rmhc,rhea,Basic MCTS,3,mcts,3,1,1,4,4,2,rmhc,2,rhea,Basic MCTS,rmhc,mcts,Basic MCTS,rhea,0
697067980,SushiGo,3,GAME_OVER,96,0,4,230,mcts,13.0,41.0,35.0,26.0,rmhc,rhea,Basic MCTS,4,mcts,4,1,1,2,2,3,rmhc,3,rhea,Basic MCTS,rmhc,mcts,Basic MCTS,rhea,0
1168140970,SushiGo,3,GAME_OVER,99,0,4,231,mcts,21.0,46.0,26.0,44.0,rmhc,rhea,Basic MCTS,4,mcts,4,1,1,3,3,2,rmhc,2,rhea,Basic MCTS,rmhc,mcts,Basic MCTS,rhea,0
-1491060889,SushiGo,3,GAME_OVER,96,0,4,232,mcts,11.0,42.0,34.0,36.0,rmhc,rhea,Basic MCTS,4,mcts,4,1,1,3,3,2,rmhc,2,rhea,Basic MCTS,rmhc,mcts,Basic MCTS,rhea,0
-1819802610,SushiGo,3,GAME_OVER,97,0,4,233,mcts,21.0,75.0,22.0,34.0,rmhc,rhea,Basic MCTS,4,mcts,4,1,1,3,3,2,rmhc,2,rhea,Basic MCTS,rmhc,mcts,Basic MCTS,rhea,0
-2121274456,SushiGo,3,GAME_OVER,96,0,4,234,mcts,22.0,58.0,33.0,37.0,rmhc,rhea,Basic MCTS,4,mcts,4,1,1,3,3,2,rmhc,2,rhea,Basic MCTS,rmhc,mcts,Basic MCTS,rhea,0
259280696,SushiGo,3,GAME_OVER,97,0,4,235,mcts,30.0,41.0,40.0,29.0,rmhc,rhea,Basic MCTS,3,mcts,3,1,1,2,2,4,rmhc,4,rhea,Basic MCTS,rmhc,mcts,Basic MCTS,rhea,0
1706137030,SushiGo,3,GAME_OVER,97,0,4,236,mcts,18.0,56.0,33.0,44.0,rmhc,rhea,Basic MCTS,4,mcts,4,1,1,3,3,2,rmhc,2,rhea,Basic MCTS,rmhc,mcts,Basic MCTS,rhea,0
545138396,SushiGo,3,GAME_OVER,97,0,4,237,mcts,20.0,43.0,36.0,32.0,rmhc,rhea,Basic MCTS,4,mcts,4,1,1,2,2,3,rmhc,3,rhea,Basic MCTS,rmhc,mcts,Basic MCTS,rhea,0
1376458976,SushiGo,3,GAME_OVER,97,0,4,238,mcts,17.0,60.0,27.0,39.0,rmhc,rhea,Basic MCTS,4,mcts,4,1,1,3,3,2,rmhc,2,rhea,Basic MCTS,rmhc,mcts,Basic MCTS,rhea,0
1195311045,SushiGo,3,GAME_OVER,98,0,4,239,mcts,21.0,38.0,38.0,37.0,rmhc,rhea,Basic MCTS,4,mcts,4,1,1,2,2,3,rmhc,3,rhea,Basic MCTS,rmhc,mcts,Basic MCTS,rhea,0
813477029,SushiGo,3,GAME_OVER,99,0,4,240,mcts,32.0,41.0,36.0,21.0,rmhc,rhea,Basic MCTS,3,mcts,3,1,1,2,2,4,rmhc,4,rhea,Basic MCTS,rmhc,mcts,Basic MCTS,rhea,0
-1466178614,SushiGo,3,GAME_OVER,96,0,4,241,mcts,22.0,38.0,37.0,32.0,rmhc,rhea,Basic MCTS,4,mcts,4,1,1,2,2,3,rmhc,3,rhea,Basic MCTS,rmhc,mcts,Basic MCTS,rhea,0
346665430,SushiGo,3,GAME_OVER,96,0,4,242,rhea,28.0,43.0,24.0,46.0,Basic MCTS,mcts,rmhc,3,rhea,3,2,2,4,4,1,Basic MCTS,1,mcts,rmhc,Basic MCTS,rhea,rmhc,mcts,2
879079583,SushiGo,3,GAME_OVER,97,0,4,243,rhea,41.0,38.0,21.0,42.0,Basic MCTS,mcts,rmhc,2,rhea,2,3,3,4,4,1,Basic MCTS,1,mcts,rmhc,Basic MCTS,rhea,rmhc,mcts,2
-619666105,SushiGo,3,GAME_OVER,98,0,4,244,rhea,31.0,32.0,24.0,39.0,Basic MCTS,mcts,rmhc,3,rhea,3,2,2,4,4,1,Basic MCTS,1,mcts,rmhc,Basic MCTS,rhea,rmhc,mcts,2
503938916,SushiGo,3,GAME_OVER,98,0,4,245,rhea,34.0,50.0,19.0,42.0,Basic MCTS,mcts,rmhc,3,rhea,3,1,1,4,4,2,Basic MCTS,2,mcts,rmhc,Basic MCTS,rhea,rmhc,mcts,0
-428737539,SushiGo,3,GAME_OVER,96,0,4,246,rhea,47.0,31.0,28.0,54.0,Basic MCTS,mcts,rmhc,2,rhea,2,3,3,4,4,1,Basic MCTS,1,mcts,rmhc,Basic MCTS,rhea,rmhc,mcts,2
-1745970416,SushiGo,3,GAME_OVER,99,0,4,247,rhea,40.0,61.0,17.0,69.0,Basic MCTS,mcts,rmhc,3,rhea,3,2,2,4,4,1,Basic MCTS,1,mcts,rmhc,Basic MCTS,rhea,rmhc,mcts,2
-1436161366,SushiGo,3,GAME_OVER,97,0,4,248,rhea,33.0,40.0,22.0,41.0,Basic MCTS,mcts,rmhc,3,rhea,3,2,2,4,4,1,Basic MCTS,1,mcts,rmhc,Basic MCTS,rhea,rmhc,mcts,2
-1151041315,SushiGo,3,GAME_OVER,97,0,4,249,rhea,34.0,38.0,14.0,45.0,Basic MCTS,mcts,rmhc,3,rhea,3,2,2,4,4,1,Basic MCTS,1,mcts,rmhc,Basic MCTS,rhea,rmhc,mcts,2
697067980,SushiGo,3,GAME_OVER,97,0,4,250,rhea,24.0,43.0,21.0,66.0,Basic MCTS,mcts,rmhc,3,rhea,3,2,2,4,4,1,Basic MCTS,1,mcts,rmhc,Basic MCTS,rhea,rmhc,mcts,2
1168140970,SushiGo,3,GAME_OVER,97,0,4,251,rhea,31.0,35.0,32.0,43.0,Basic MCTS,mcts,rmhc,4,rhea,4,2,2,3,3,1,Basic MCTS,1,mcts,rmhc,Basic MCTS,rhea,rmhc,mcts,2
-1491060889,SushiGo,3,GAME_OVER,97,0,4,252,rhea,32.0,45.0,23.0,45.0,Basic MCTS,mcts,rmhc,3,rhea,3,2,2,4,4,1,Basic MCTS,1,mcts,rmhc,Basic MCTS,rhea,rmhc,mcts,2
-1819802610,SushiGo,3,GAME_OVER,98,0,4,253,rhea,26.0,36.0,27.0,47.0,Basic MCTS,mcts,rmhc,4,rhea,4,2,2,3,3,1,Basic MCTS,1,mcts,rmhc,Basic MCTS,rhea,rmhc,mcts,2
-2121274456,SushiGo,3,GAME_OVER,98,0,4,254,rhea,37.0,35.0,22.0,48.0,Basic MCTS,mcts,rmhc,2,rhea,2,3,3,4,4,1,Basic MCTS,1,mcts,rmhc,Basic MCTS,rhea,rmhc,mcts,2
259280696,SushiGo,3,GAME_OVER,97,0,4,255,rhea,30.0,27.0,18.0,39.0,Basic MCTS,mcts,rmhc,2,rhea,2,3,3,4,4,1,Basic MCTS,1,mcts,rmhc,Basic MCTS,rhea,rmhc,mcts,2
1706137030,SushiGo,3,GAME_OVER,96,0,4,256,rhea,41.0,34.0,16.0,52.0,Basic MCTS,mcts,rmhc,2,rhea,2,3,3,4,4,1,Basic MCTS,1,mcts,rmhc,Basic MCTS,rhea,rmhc,mcts,2
545138396,SushiGo,3,GAME_OVER,99,0,4,257,rhea,26.0,32.0,26.0,40.0,Basic MCTS,mcts,rmhc,4,rhea,4,2,2,3,3,1,Basic MCTS,1,mcts,rmhc,Basic MCTS,rhea,rmhc,mcts,2
1376458976,SushiGo,3,GAME_OVER,98,0,4,258,rhea,35.0,37.0,18.0,53.0,Basic MCTS,mcts,rmhc,3,rhea,3,2,2,4,4,1,Basic MCTS,1,mcts,rmhc,Basic MCTS,rhea,rmhc,mcts,2
1195311045,SushiGo,3,GAME_OVER,96,0,4,259,rhea,33.0,39.0,35.0,51.0,Basic MCTS,mcts,rmhc,4,rhea,4,2,2,3,3,1,Basic MCTS,1,mcts,rmhc,Basic MCTS,rhea,rmhc,mcts,2
813477029,SushiGo,3,GAME_OVER,96,0,4,260,rhea,33.0,30.0,26.0,57.0,Basic MCTS,mcts,rmhc,2,rhea,2,3,3,4,4,1,Basic MCTS,1,mcts,rmhc,Basic MCTS,rhea,rmhc,mcts,2
-1466178614,SushiGo,3,GAME_OVER,96,0,4,261,rhea,23.0,35.0,22.0,49.0,Basic MCTS,mcts,rmhc,3,rhea,3,2,2,4,4,1,Basic MCTS,1,mcts,rmhc,Basic MCTS,rhea,rmhc,mcts,2
346665430,SushiGo,3,GAME_OVER,98,0,4,262,rhea,38.0,46.0,51.0,30.0,Basic MCTS,rmhc,mcts,3,rhea,3,2,2,1,1,4,Basic MCTS,4,rmhc,mcts,Basic MCTS,rhea,mcts,rmhc,3
879079583,SushiGo,3,GAME_OVER,96,0,4,263,rhea,35.0,32.0,48.0,17.0,Basic MCTS,rmhc,mcts,2,rhea,2,3,3,1,1,4,Basic MCTS,4,rmhc,mcts,Basic MCTS,rhea,mcts,rmhc,3
-619666105,SushiGo,3,GAME_OVER,98,0,4,264,rhea,33.0,42.0,53.0,16.0,Basic MCTS,rmhc,mcts,3,rhea,3,2,2,1,1,4,Basic MCTS,4,rmhc,mcts,Basic MCTS,rhea,mcts,rmhc,3
503938916,SushiGo,3,GAME_OVER,98,0,4,265,rhea,29.0,32.0,37.0,30.0,Basic MCTS,rmhc,mcts,4,rhea,4,2,2,1,1,3,Basic MCTS,3,rmhc,mcts,Basic MCTS,rhea,mcts,rmhc,3
-428737539,SushiGo,3,GAME_OVER,97,0,4,266,rhea,39.0,30.0,41.0,31.0,Basic MCTS,rmhc,mcts,2,rhea,2,4,4,1,1,3,Basic MCTS,3,rmhc,mcts,Basic MCTS,rhea,mcts,rmhc,3
-1745970416,SushiGo,3,GAME_OVER,98,0,4,267,rhea,37.0,64.0,44.0,12.0,Basic MCTS,rmhc,mcts,3,rhea,3,1,1,2,2,4,Basic MCTS,4,rmhc,mcts,Basic MCTS,rhea,mcts,rmhc,0
-1436161366,SushiGo,3,GAME_OVER,96,0,4,268,rhea,31.0,47.0,48.0,14.0,Basic MCTS,rmhc,mcts,3,rhea,3,2,2,1,1,4,Basic MCTS,4,rmhc,mcts,Basic MCTS,rhea,mcts,rmhc,3
-1151041315,SushiGo,3,GAME_OVER,97,0,4,269,rhea,31.0,40.0,52.0,27.0,Basic MCTS,rmhc,mcts,3,rhea,3,2,2,1,1,4,Basic MCTS,4,rmhc,mcts,Basic MCTS,rhea,mcts,rmhc,3
697067980,SushiGo,3,GAME_OVER,98,0,4,270,rhea,27.0,39.0,59.0,28.0,Basic MCTS,rmhc,mcts,4,rhea,4,2,2,1,1,3,Basic MCTS,3,rmhc,mcts,Basic MCTS,rhea,mcts,rmhc,3
1168140970,SushiGo,3,GAME_OVER,97,0,4,271,rhea,40.0,43.0,41.0,10.0,Basic MCTS,rmhc,mcts,3,rhea,3,1,1,2,2,4,Basic MCTS,4,rmhc,mcts,Basic MCTS,rhea,mcts,rmhc,0
-1491060889,SushiGo,3,GAME_OVER,96,0,4,272,rhea,36.0,31.0,62.0,25.0,Basic MCTS,rmhc,mcts,2,rhea,2,3,3,1,1,4,Basic MCTS,4,rmhc,mcts,Basic MCTS,rhea,mcts,rmhc,3
-1819802610,SushiGo,3,GAME_OVER,99,0,4,273,rhea,39.0,38.0,50.0,14.0,Basic MCTS,rmhc,mcts,2,rhea,2,3,3,1,1,4,Basic MCTS,4,rmhc,mcts,Basic MCTS,rhea,mcts,rmhc,3
-2121274456,SushiGo,3,GAME_OVER,96,0,4,274,rhea,39.0,38.0,43.0,26.0,Basic MCTS,rmhc,mcts,2,rhea,2,3,3,1,1,4,Basic MCTS,4,rmhc,mcts,Basic MCTS,rhea,mcts,rmhc,3
259280696,SushiGo,3,GAME_OVER,97,0,4,275,rhea,33.0,27.0,47.0,31.0,Basic MCTS,rmhc,mcts,2,rhea,2,4,4,1,1,3,Basic MCTS,3,rmhc,mcts,Basic MCTS,rhea,mcts,rmhc,3
1706137030,SushiGo,3,GAME_OVER,97,0,4,276,rhea,33.0,34.0,35.0,22.0,Basic MCTS,rmhc,mcts,3,rhea,3,2,2,1,1,4,Basic MCTS,4,rmhc,mcts,Basic MCTS,rhea,mcts,rmhc,3
545138396,SushiGo,3,GAME_OVER,96,0,4,277,rhea,37.0,34.0,45.0,26.0,Basic MCTS,rmhc,mcts,2,rhea,2,3,3,1,1,4,Basic MCTS,4,rmhc,mcts,Basic MCTS,rhea,mcts,rmhc,3
1376458976,SushiGo,3,GAME_OVER,97,0,4,278,rhea,42.0,41.0,49.0,11.0,Basic MCTS,rmhc,mcts,2,rhea,2,3,3,1,1,4,Basic MCTS,4,rmhc,mcts,Basic MCTS,rhea,mcts,rmhc,3
1195311045,SushiGo,3,GAME_OVER,99,0,4,279,rhea,33.0,37.0,53.0,20.0,Basic MCTS,rmhc,mcts,3,rhea,3,2,2,1,1,4,Basic MCTS,4,rmhc,mcts,Basic MCTS,rhea,mcts,rmhc,3
813477029,SushiGo,3,GAME_OVER,96,0,4,280,rhea,40.0,25.0,45.0,24.0,Basic MCTS,rmhc,mcts,2,rhea,2,3,3,1,1,4,Basic MCTS,4,rmhc,mcts,Basic MCTS,rhea,mcts,rmhc,3
-1466178614,SushiGo,3,GAME_OVER,97,0,4,281,rhea,30.0,29.0,45.0,28.0,Basic MCTS,rmhc,mcts,2,rhea,2,3,3,1,1,4,Basic MCTS,4,rmhc,mcts,Basic MCTS,rhea,mcts,rmhc,3
346665430,SushiGo,3,GAME_OVER,98,0,4,282,rhea,48.0,41.0,36.0,36.0,mcts,Basic MCTS,rmhc,1,rhea,1,2,2,3,3,4,mcts,4,Basic MCTS,rmhc,mcts,rhea,rmhc,Basic MCTS,1
879079583,SushiGo,3,GAME_OVER,98,0,4,283,rhea,38.0,28.0,16.0,33.0,mcts,Basic MCTS,rmhc,1,rhea,1,3,3,4,4,2,mcts,2,Basic MCTS,rmhc,mcts,rhea,rmhc,Basic MCTS,1
-619666105,SushiGo,3,GAME_OVER,96,0,4,284,rhea,37.0,38.0,24.0,30.0,mcts,Basic MCTS,rmhc,2,rhea,2,1,1,4,4,3,mcts,3,Basic MCTS,rmhc,mcts,rhea,rmhc,Basic MCTS,0
503938916,SushiGo,3,GAME_OVER,100,0,4,285,rhea,41.0,30.0,26.0,39.0,mcts,Basic MCTS,rmhc,1,rhea,1,3,3,4,4,2,mcts,2,Basic MCTS,rmhc,mcts,rhea,rmhc,Basic MCTS,1
-428737539,SushiGo,3,GAME_OVER,97,0,4,286,rhea,54.0,40.0,19.0,37.0,mcts,Basic MCTS,rmhc,1,rhea,1,2,2,4,4,3,mcts,3,Basic MCTS,rmhc,mcts,rhea,rmhc,Basic MCTS,1
-1745970416,SushiGo,3,GAME_OVER,98,0,4,287,rhea,57.0,29.0,15.0,38.0,mcts,Basic MCTS,rmhc,1,rhea,1,3,3,4,4,2,mcts,2,Basic MCTS,rmhc,mcts,rhea,rmhc,Basic MCTS,1
-1436161366,SushiGo,3,GAME_OVER,99,0,4,288,rhea,51.0,26.0,28.0,29.0,mcts,Basic MCTS,rmhc,1,rhea,1,4,4,3,3,2,mcts,2,Basic MCTS,rmhc,mcts,rhea,rmhc,Basic MCTS,1
-1151041315,SushiGo,3,GAME_OVER,96,0,4,289,rhea,38.0,32.0,24.0,41.0,mcts,Basic MCTS,rmhc,2,rhea,2,3,3,4,4,1,mcts,1,Basic MCTS,rmhc,mcts,rhea,rmhc,Basic MCTS,2
697067980,SushiGo,3,GAME_OVER,99,0,4,290,rhea,36.0,28.0,34.0,32.0,mcts,Basic MCTS,rmhc,1,rhea,1,4,4,2,2,3,mcts,3,Basic MCTS,rmhc,mcts,rhea,rmhc,Basic MCTS,1
1168140970,SushiGo,3,GAME_OVER,98,0,4,291,rhea,37.0,26.0,19.0,31.0,mcts,Basic MCTS,rmhc,1,rhea,1,3,3,4,4,2,mcts,2,Basic MCTS,rmhc,mcts,rhea,rmhc,Basic MCTS,1
-1491060889,SushiGo,3,GAME_OVER,97,0,4,292,rhea,40.0,34.0,22.0,30.0,mcts,Basic MCTS,rmhc,1,rhea,1,2,2,4,4,3,mcts,3,Basic MCTS,rmhc,mcts,rhea,rmhc,Basic MCTS,1
-1819802610,SushiGo,3,GAME_OVER,98,0,4,293,rhea,60.0,29.0,19.0,36.0,mcts,Basic MCTS,rmhc,1,rhea,1,3,3,4,4,2,mcts,2,Basic MCTS,rmhc,mcts,rhea,rmhc,Basic MCTS,1
-2121274456,SushiGo,3,GAME_OVER,97,0,4,294,rhea,41.0,47.0,24.0,33.0,mcts,Basic MCTS,rmhc,2,rhea,2,1,1,4,4,3,mcts,3,Basic MCTS,rmhc,mcts,rhea,rmhc,Basic MCTS,0
259280696,SushiGo,3,GAME_OVER,97,0,4,295,rhea,47.0,40.0,20.0,38.0,mcts,Basic MCTS,rmhc,1,rhea,1,2,2,4,4,3,mcts,3,Basic MCTS,rmhc,mcts,rhea,rmhc,Basic MCTS,1
1706137030,SushiGo,3,GAME_OVER,96,0,4,296,rhea,45.0,35.0,14.0,39.0,mcts,Basic MCTS,rmhc,1,rhea,1,3,3,4,4,2,mcts,2,Basic MCTS,rmhc,mcts,rhea,rmhc,Basic MCTS,1
545138396,SushiGo,3,GAME_OVER,97,0,4,297,rhea,42.0,32.0,23.0,40.0,mcts,Basic MCTS,rmhc,1,rhea,1,3,3,4,4,2,mcts,2,Basic MCTS,rmhc,mcts,rhea,rmhc,Basic MCTS,1
1376458976,SushiGo,3,GAME_OVER,98,0,4,298,rhea,38.0,29.0,39.0,29.0,mcts,Basic MCTS,rmhc,2,rhea,2,3,3,1,1,3,mcts,3,Basic MCTS,rmhc,mcts,rhea,rmhc,Basic MCTS,3
1195311045,SushiGo,3,GAME_OVER,98,0,4,299,rhea,38.0,24.0,19.0,36.0,mcts,Basic MCTS,rmhc,1,rhea,1,3,3,4,4,2,mcts,2,Basic MCTS,rmhc,mcts,rhea,rmhc,Basic MCTS,1
813477029,SushiGo,3,GAME_OVER,98,0,4,300,rhea,65.0,36.0,18.0,36.0,mcts,Basic MCTS,rmhc,1,rhea,1,2,2,4,4,2,mcts,2,Basic MCTS,rmhc,mcts,rhea,rmhc,Basic MCTS,1
-1466178614,SushiGo,3,GAME_OVER,98,0,4,301,rhea,38.0,36.0,22.0,30.0,mcts,Basic MCTS,rmhc,1,rhea,1,2,2,4,4,3,mcts,3,Basic MCTS,rmhc,mcts,rhea,rmhc,Basic MCTS,1
346665430,SushiGo,3,GAME_OVER,98,0,4,302,rhea,50.0,50.0,36.0,20.0,mcts,rmhc,Basic MCTS,1,rhea,1,2,2,3,3,4,mcts,4,rmhc,Basic MCTS,mcts,rhea,Basic MCTS,rmhc,1
879079583,SushiGo,3,GAME_OVER,97,0,4,303,rhea,39.0,36.0,32.0,27.0,mcts,rmhc,Basic MCTS,1,rhea,1,2,2,3,3,4,mcts,4,rmhc,Basic MCTS,mcts,rhea,Basic MCTS,rmhc,1
-619666105,SushiGo,3,GAME_OVER,97,0,4,304,rhea,37.0,36.0,27.0,32.0,mcts,rmhc,Basic MCTS,1,rhea,1,2,2,4,4,3,mcts,3,rmhc,Basic MCTS,mcts,rhea,Basic MCTS,rmhc,1
503938916,SushiGo,3,GAME_OVER,97,0,4,305,rhea,50.0,33.0,31.0,23.0,mcts,rmhc,Basic MCTS,1,rhea,1,2,2,3,3,4,mcts,4,rmhc,Basic MCTS,mcts,rhea,Basic MCTS,rmhc,1
-428737539,SushiGo,3,GAME_OVER,98,0,4,306,rhea,44.0,44.0,39.0,25.0,mcts,rmhc,Basic MCTS,1,rhea,1,2,2,3,3,4,mcts,4,rmhc,Basic MCTS,mcts,rhea,Basic MCTS,rmhc,1
-1745970416,SushiGo,3,GAME_OVER,97,0,4,307,rhea,58.0,46.0,33.0,30.0,mcts,rmhc,Basic MCTS,1,rhea,1,2,2,3,3,4,mcts,4,rmhc,Basic MCTS,mcts,rhea,Basic MCTS,rmhc,1
-1436161366,SushiGo,3,GAME_OVER,97,0,4,308,rhea,42.0,42.0,41.0,30.0,mcts,rmhc,Basic MCTS,1,rhea,1,2,2,3,3,4,mcts,4,rmhc,Basic MCTS,mcts,rhea,Basic MCTS,rmhc,1
-1151041315,SushiGo,3,GAME_OVER,96,0,4,309,rhea,42.0,32.0,42.0,19.0,mcts,rmhc,Basic MCTS,1,rhea,1,3,3,2,2,4,mcts,4,rmhc,Basic MCTS,mcts,rhea,Basic MCTS,rmhc,1
697067980,SushiGo,3,GAME_OVER,97,0,4,310,rhea,43.0,42.0,42.0,21.0,mcts,rmhc,Basic MCTS,1,rhea,1,3,3,2,2,4,mcts,4,rmhc,Basic MCTS,mcts,rhea,Basic MCTS,rmhc,1
1168140970,SushiGo,3,GAME_OVER,97,0,4,311,rhea,51.0,40.0,30.0,16.0,mcts,rmhc,Basic MCTS,1,rhea,1,2,2,3,3,4,mcts,4,rmhc,Basic MCTS,mcts,rhea,Basic MCTS,rmhc,1
-1491060889,SushiGo,3,GAME_OVER,97,0,4,312,rhea,74.0,41.0,23.0,20.0,mcts,rmhc,Basic MCTS,1,rhea,1,2,2,3,3,4,mcts,4,rmhc,Basic MCTS,mcts,rhea,Basic MCTS,rmhc,1
-1819802610,SushiGo,3,GAME_OVER,97,0,4,313,rhea,47.0,30.0,33.0,9.0,mcts,rmhc,Basic MCTS,1,rhea,1,3,3,2,2,4,mcts,4,rmhc,Basic MCTS,mcts,rhea,Basic MCTS,rmhc,1
-2121274456,SushiGo,3,GAME_OVER,97,0,4,314,rhea,39.0,65.0,24.0,19.0,mcts,rmhc,Basic MCTS,2,rhea,2,1,1,3,3,4,mcts,4,rmhc,Basic MCTS,mcts,rhea,Basic MCTS,rmhc,0
259280696,SushiGo,3,GAME_OVER,98,0,4,315,rhea,46.0,45.0,43.0,16.0,mcts,rmhc,Basic MCTS,1,rhea,1,2,2,3,3,4,mcts,4,rmhc,Basic MCTS,mcts,rhea,Basic MCTS,rmhc,1
1706137030,SushiGo,3,GAME_OVER,97,0,4,316,rhea,38.0,36.0,37.0,16.0,mcts,rmhc,Basic MCTS,1,rhea,1,3,3,2,2,4,mcts,4,rmhc,Basic MCTS,mcts,rhea,Basic MCTS,rmhc,1
545138396,SushiGo,3,GAME_OVER,96,0,4,317,rhea,43.0,48.0,29.0,16.0,mcts,rmhc,Basic MCTS,2,rhea,2,1,1,3,3,4,mcts,4,rmhc,Basic MCTS,mcts,rhea,Basic MCTS,rmhc,0
1376458976,SushiGo,3,GAME_OVER,97,0,4,318,rhea,49.0,49.0,36.0,13.0,mcts,rmhc,Basic MCTS,1,rhea,1,2,2,3,3,4,mcts,4,rmhc,Basic MCTS,mcts,rhea,Basic MCTS,rmhc,1
1195311045,SushiGo,3,GAME_OVER,97,0,4,319,rhea,37.0,56.0,32.0,10.0,mcts,rmhc,Basic MCTS,2,rhea,2,1,1,3,3,4,mcts,4,rmhc,Basic MCTS,mcts,rhea,Basic MCTS,rmhc,0
